Height,Weight,Label
150.5,56.6,Obese
156.9,66.7,Obese
172.8,57.8,Fit
174.3,72.3,Fit
166.0,54.2,Fit
181.3,71.5,Fit
170.6,56.4,Fit
162.4,55.2,Fit
151.6,47.8,Fit
180.8,75.2,Fit
173.5,73.3,Fit
184.8,84.8,Fit
188.8,73.2,Fit
150.8,52.9,Fit
150.9,41.3,Fit
133.5,38.3,Fit
175.1,67.8,Fit
172.2,57.9,Fit
166.1,65.2,Fit
151.5,49.3,Fit
164.0,60.4,Fit
167.0,71.2,Obese
173.6,62.9,Fit
168.0,68.9,Fit
172.3,76.9,Obese
163.6,70.0,Obese
178.0,68.2,Fit
171.9,57.3,Fit
151.9,45.1,Fit
180.3,58.8,Fit
178.5,75.6,Fit
170.1,69.7,Fit
168.1,63.1,Fit
183.2,62.9,Fit
147.0,44.6,Fit
178.7,81.3,Obese
159.8,61.0,Fit
177.0,75.2,Fit
166.3,87.3,Obese
151.3,53.0,Fit
159.5,38.7,Fit
176.2,59.5,Fit
162.7,60.7,Fit
158.2,55.2,Fit
158.1,53.6,Fit
172.1,63.9,Fit
184.3,68.4,Fit
141.5,47.0,Fit
195.8,95.5,Fit
167.2,75.4,Obese
171.4,78.3,Obese
160.2,48.8,Fit
165.0,59.7,Fit
167.1,58.9,Fit
153.5,56.5,Fit
156.1,53.0,Fit
178.0,67.9,Fit
147.9,59.8,Obese
169.9,64.3,Fit
160.9,58.0,Fit
154.4,55.8,Fit
186.7,82.1,Fit
154.5,58.0,Fit
152.6,63.6,Obese
162.9,48.1,Fit
156.5,56.5,Fit
165.1,59.1,Fit
166.7,58.7,Fit
167.6,67.8,Fit
163.6,69.3,Obese
157.3,49.7,Fit
172.1,78.6,Obese
163.8,47.6,Fit
159.5,60.7,Fit
181.3,65.2,Fit
163.7,53.8,Fit
177.0,69.4,Fit
178.5,66.9,Fit
179.2,47.7,Fit
172.6,70.4,Fit
165.0,66.1,Fit
164.3,58.1,Fit
162.3,56.0,Fit
141.2,40.9,Fit
172.9,52.1,Fit
167.7,47.3,Fit
174.1,73.1,Fit
163.7,67.5,Obese
172.3,70.1,Fit
149.8,52.4,Fit
152.1,57.2,Fit
137.8,47.5,Obese
163.5,52.5,Fit
156.5,55.7,Fit
155.1,50.5,Fit
168.7,60.3,Fit
160.3,65.7,Obese
149.2,61.6,Obese
193.0,63.2,Fit
164.6,57.6,Fit
153.1,49.1,Fit
157.6,64.0,Obese
163.1,46.9,Fit
163.1,34.6,Fit
179.3,77.3,Fit
164.1,67.0,Fit
185.4,61.4,Fit
160.2,55.5,Fit
169.7,75.6,Obese
176.2,59.7,Fit
178.1,70.6,Fit
179.4,74.9,Fit
162.0,46.3,Fit
164.9,55.3,Fit
137.7,28.2,Fit
162.8,57.0,Fit
177.0,62.6,Fit
174.9,68.9,Fit
164.0,64.3,Fit
183.7,85.3,Obese
160.8,75.5,Obese
157.1,56.0,Fit
159.9,53.7,Fit
152.7,48.3,Fit
171.8,57.2,Fit
168.2,65.8,Fit
171.7,60.9,Fit
160.4,60.8,Fit
164.4,52.0,Fit
141.0,40.0,Fit
169.1,66.4,Fit
166.1,59.7,Fit
152.9,36.1,Fit
163.8,58.9,Fit
162.2,51.4,Fit
184.4,84.3,Fit
153.3,59.5,Obese
168.6,44.3,Fit
153.0,57.9,Fit
158.9,58.6,Fit
168.0,50.3,Fit
162.7,65.2,Fit
164.9,49.6,Fit
168.7,71.7,Obese
159.6,50.8,Fit
174.7,55.0,Fit
161.6,74.4,Obese
163.9,46.7,Fit
169.0,56.4,Fit
167.5,56.8,Fit
172.1,61.5,Fit
168.5,68.0,Fit
170.2,64.2,Fit
161.4,65.4,Obese
153.2,54.6,Fit
149.3,35.7,Fit
146.6,51.7,Fit
184.4,76.7,Fit
140.7,38.5,Fit
178.1,86.4,Obese
156.0,58.4,Fit
178.1,77.3,Fit
140.8,51.4,Obese
162.4,54.7,Fit
181.0,77.1,Fit
172.8,68.3,Fit
161.3,52.8,Fit
143.6,35.6,Fit
150.5,50.0,Fit
180.3,76.2,Fit
161.2,57.3,Fit
164.2,57.9,Fit
168.1,62.4,Fit
150.7,47.6,Fit
169.5,75.6,Obese
160.4,58.8,Fit
168.2,58.4,Fit
158.6,40.9,Fit
147.7,46.4,Fit
160.3,51.9,Fit
172.0,60.2,Fit
169.3,70.6,Fit
165.3,60.8,Fit
174.9,53.8,Fit
162.8,63.2,Fit
165.6,47.7,Fit
159.7,61.7,Fit
175.5,64.0,Fit
168.2,62.9,Fit
158.9,55.3,Fit
148.6,47.4,Fit
177.2,70.7,Fit
156.8,54.8,Fit
165.8,75.4,Obese
190.9,81.9,Fit
173.8,68.4,Fit
182.7,67.8,Fit
159.1,58.7,Fit
176.8,60.6,Fit
165.3,69.3,Obese
169.0,51.0,Fit
187.2,70.4,Fit
161.9,44.7,Fit
165.2,63.4,Fit
155.1,49.5,Fit
174.8,72.7,Fit
158.8,47.7,Fit
176.2,72.6,Fit
146.9,52.1,Fit
171.0,66.1,Fit
157.9,55.1,Fit
173.0,67.0,Fit
164.9,52.5,Fit
159.1,47.1,Fit
160.7,61.2,Fit
155.6,50.3,Fit
174.2,70.4,Fit
153.5,64.2,Obese
162.1,54.1,Fit
168.8,57.9,Fit
182.7,70.9,Fit
164.9,60.1,Fit
162.3,62.9,Fit
168.0,61.9,Fit
142.2,61.1,Obese
151.8,54.1,Fit
160.9,63.2,Fit
157.2,54.0,Fit
147.4,55.9,Obese
174.4,65.3,Fit
167.9,56.8,Fit
166.5,68.3,Fit
157.4,54.0,Fit
165.9,62.5,Fit
170.7,71.9,Fit
162.1,58.9,Fit
169.9,62.3,Fit
156.2,49.4,Fit
166.1,69.2,Obese
177.6,66.6,Fit
178.6,69.7,Fit
179.6,73.3,Fit
168.1,64.5,Fit
165.3,68.3,Fit
160.1,55.8,Fit
145.1,57.3,Obese
150.2,47.6,Fit
163.2,61.5,Fit
163.8,57.6,Fit
180.5,88.4,Obese
179.5,68.1,Fit
157.4,52.5,Fit
174.0,67.5,Fit
159.8,54.0,Fit
172.5,68.0,Fit
173.9,76.3,Obese
178.7,71.4,Fit
159.6,57.5,Fit
176.2,66.4,Fit
144.4,41.8,Fit
179.3,71.5,Fit
164.7,59.8,Fit
165.0,69.3,Obese
142.6,37.1,Fit
160.7,68.5,Obese
179.9,70.0,Fit
160.3,57.7,Fit
172.8,57.2,Fit
165.4,64.7,Fit
176.7,61.0,Fit
167.1,64.4,Fit
154.8,54.9,Fit
165.6,57.7,Fit
182.6,56.8,Fit
170.5,81.2,Obese
163.7,50.5,Fit
189.8,81.4,Fit
177.8,63.7,Fit
174.0,75.0,Fit
168.5,59.4,Fit
173.0,59.9,Fit
173.4,70.9,Fit
141.0,33.6,Fit
169.3,59.8,Fit
163.2,64.1,Fit
159.5,68.0,Obese
162.9,50.6,Fit
147.9,43.2,Fit
145.1,49.2,Fit
178.7,54.3,Fit
170.1,74.5,Obese
138.5,34.2,Fit
158.7,51.9,Fit
174.7,69.2,Fit
161.9,58.1,Fit
178.7,62.5,Fit
176.5,82.3,Obese
150.1,28.9,Fit
163.4,49.8,Fit
160.1,51.3,Fit
149.7,41.7,Fit
149.0,58.6,Obese
156.1,40.4,Fit
157.9,67.3,Obese
168.1,60.0,Fit
176.5,57.6,Fit
170.7,47.3,Fit
173.3,64.3,Fit
162.1,52.2,Fit
171.6,66.7,Fit
163.4,55.1,Fit
160.1,64.1,Fit
185.9,74.9,Fit
139.4,39.3,Fit
144.4,53.7,Obese
169.2,64.8,Fit
162.1,64.0,Fit
149.2,58.2,Obese
153.4,49.4,Fit
154.8,53.0,Fit
174.8,74.0,Fit
178.3,50.4,Fit
183.0,72.9,Fit
147.5,46.1,Fit
150.0,52.5,Fit
149.2,42.6,Fit
179.2,79.4,Fit
169.6,57.4,Fit
165.9,56.9,Fit
167.5,56.4,Fit
164.4,69.3,Obese
152.7,34.6,Fit
170.6,78.4,Obese
163.0,70.2,Obese
151.8,46.2,Fit
171.3,72.8,Fit
160.3,57.6,Fit
167.5,74.9,Obese
163.6,66.5,Fit
174.8,84.8,Obese
167.4,49.2,Fit
155.3,54.6,Fit
168.5,48.7,Fit
168.9,58.6,Fit
170.6,82.0,Obese
176.4,72.2,Fit
158.2,63.0,Obese
172.3,69.5,Fit
146.0,50.5,Fit
163.7,54.8,Fit
162.0,52.1,Fit
180.9,67.6,Fit
163.3,36.8,Fit
171.7,64.2,Fit
145.6,48.6,Fit
161.1,52.2,Fit
155.7,52.3,Fit
192.2,85.5,Fit
157.7,61.8,Fit
165.8,50.9,Fit
166.4,54.6,Fit
147.5,53.9,Fit
159.2,60.5,Fit
169.5,73.9,Obese
165.9,71.0,Obese
139.7,62.3,Obese
158.8,53.1,Fit
176.2,81.0,Obese
171.5,57.3,Fit
178.4,89.2,Obese
154.2,55.9,Fit
179.1,74.9,Fit
164.5,67.5,Fit
182.5,62.4,Fit
165.0,51.3,Fit
142.5,45.6,Fit
174.3,69.6,Fit
160.1,73.1,Obese
160.9,49.3,Fit
149.0,61.2,Obese
182.8,71.4,Fit
159.3,53.6,Fit
182.3,71.8,Fit
160.3,54.1,Fit
154.8,56.6,Fit
179.5,67.7,Fit
164.2,48.0,Fit
164.3,57.2,Fit
150.9,53.8,Fit
160.0,45.1,Fit
169.7,68.0,Fit
150.7,59.4,Obese
159.1,67.5,Obese
160.4,59.3,Fit
165.7,46.0,Fit
181.3,77.5,Fit
161.7,65.3,Fit
157.4,48.9,Fit
195.2,83.3,Fit
160.2,60.4,Fit
162.9,72.7,Obese
161.1,55.0,Fit
162.0,64.8,Fit
165.9,63.0,Fit
175.1,69.1,Fit
169.4,73.8,Obese
176.8,62.2,Fit
176.5,70.4,Fit
167.3,61.8,Fit
169.1,50.9,Fit
177.2,78.9,Obese
152.8,58.0,Fit
192.5,81.8,Fit
159.4,53.8,Fit
161.1,57.1,Fit
151.7,56.3,Fit
152.0,51.2,Fit
175.7,62.6,Fit
190.0,75.3,Fit
158.8,55.4,Fit
168.8,55.2,Fit
167.4,64.3,Fit
176.0,61.8,Fit
189.4,71.3,Fit
181.7,98.2,Obese
162.4,73.5,Obese
170.8,65.3,Fit
171.9,71.8,Fit
164.8,67.9,Obese
152.9,50.9,Fit
156.2,55.9,Fit
177.6,67.3,Fit
178.8,80.4,Obese
162.7,68.4,Obese
167.9,74.5,Obese
178.2,72.0,Fit
146.3,64.4,Obese
160.1,55.8,Fit
187.2,93.5,Obese
168.3,58.6,Fit
152.6,40.8,Fit
166.3,77.1,Obese
176.2,73.6,Fit
137.0,45.4,Fit
166.9,58.4,Fit
160.9,50.2,Fit
146.9,41.5,Fit
165.9,61.7,Fit
163.5,57.6,Fit
164.7,44.2,Fit
161.2,70.7,Obese
153.8,48.7,Fit
149.0,58.7,Obese
157.4,48.9,Fit
174.5,68.2,Fit
167.6,69.5,Fit
164.2,66.0,Fit
153.6,49.7,Fit
160.9,61.0,Fit
173.1,71.3,Fit
170.6,62.8,Fit
159.8,47.2,Fit
136.3,35.9,Fit
157.6,51.6,Fit
159.7,56.3,Fit
155.0,65.6,Obese
160.5,63.9,Fit
174.0,60.1,Fit
164.6,74.3,Obese
175.9,67.4,Fit
148.4,53.8,Fit
161.6,50.0,Fit
143.7,41.8,Fit
160.3,64.8,Obese
153.5,44.8,Fit
179.1,71.0,Fit
169.5,67.0,Fit
176.2,60.1,Fit
160.3,42.3,Fit
153.8,59.3,Obese
153.4,74.7,Obese
167.9,65.7,Fit
184.9,80.4,Fit
169.5,56.2,Fit
160.9,68.7,Obese
162.9,55.4,Fit
164.7,69.0,Obese
187.3,82.0,Fit
178.6,75.2,Fit
167.9,66.7,Fit
166.2,65.3,Fit
168.3,64.6,Fit
170.4,71.7,Fit
160.5,50.8,Fit
155.7,51.4,Fit
176.4,80.2,Obese
165.2,61.5,Fit
175.4,65.1,Fit
183.1,82.0,Fit
170.7,70.8,Fit
168.9,52.4,Fit
200.2,94.0,Fit
167.3,62.7,Fit
153.0,57.2,Fit
161.9,57.8,Fit
182.1,76.6,Fit
150.8,35.4,Fit
156.7,46.9,Fit
177.2,75.0,Fit
162.0,78.7,Obese
163.8,62.0,Fit
176.8,63.2,Fit
157.1,55.4,Fit
148.8,41.6,Fit
149.7,59.3,Obese
171.4,65.0,Fit
167.9,70.4,Fit
157.4,53.3,Fit
152.3,60.1,Obese
162.0,44.8,Fit
177.3,69.3,Fit
155.8,57.7,Fit
157.7,52.6,Fit
151.9,53.6,Fit
161.0,59.7,Fit
168.7,71.0,Fit
188.3,82.9,Fit
167.4,64.8,Fit
164.4,66.5,Fit
174.5,56.2,Fit
172.7,59.6,Fit
158.6,44.3,Fit
190.3,84.1,Fit
164.7,63.0,Fit
167.6,72.9,Obese
171.1,67.2,Fit
168.8,57.6,Fit
181.8,73.8,Fit
158.5,40.3,Fit
173.6,63.0,Fit
166.8,42.4,Fit
175.8,70.6,Fit
162.6,56.0,Fit
161.1,56.1,Fit
173.1,58.4,Fit
168.9,57.4,Fit
156.0,59.1,Fit
179.8,59.6,Fit
173.1,69.9,Fit
164.2,52.8,Fit
159.8,42.8,Fit
169.0,72.6,Obese
172.3,75.9,Obese
147.5,43.5,Fit
169.1,58.5,Fit
172.2,63.2,Fit
139.1,36.1,Fit
167.2,56.4,Fit
172.6,69.2,Fit
171.4,81.2,Obese
173.8,63.6,Fit
161.4,65.5,Obese
153.6,54.7,Fit
145.2,33.0,Fit
177.0,68.7,Fit
172.7,64.4,Fit
177.9,81.3,Obese
157.0,66.3,Obese
173.8,69.5,Fit
148.5,58.2,Obese
155.4,52.0,Fit
166.4,69.9,Obese
172.3,66.1,Fit
183.5,82.8,Fit
162.4,67.6,Obese
155.5,58.9,Fit
154.9,46.9,Fit
157.4,51.2,Fit
189.4,85.0,Fit
173.3,73.2,Fit
177.2,70.4,Fit
162.4,55.5,Fit
165.0,61.4,Fit
172.7,63.4,Fit
159.4,53.7,Fit
161.8,73.3,Obese
157.6,50.8,Fit
160.1,60.4,Fit
165.5,61.5,Fit
156.0,43.7,Fit
168.1,52.1,Fit
168.1,61.5,Fit
163.0,42.9,Fit
155.9,68.1,Obese
166.2,57.8,Fit
159.4,52.4,Fit
165.5,70.1,Obese
177.1,67.9,Fit
151.2,55.5,Fit
188.9,73.9,Fit
164.2,59.7,Fit
169.5,71.0,Fit
156.7,47.1,Fit
177.6,73.6,Fit
163.6,39.6,Fit
160.7,66.9,Obese
158.7,50.9,Fit
162.0,57.1,Fit
169.6,62.5,Fit
166.9,53.5,Fit
164.6,51.2,Fit
157.2,58.5,Fit
156.5,58.5,Fit
159.9,49.2,Fit
170.1,68.0,Fit
172.3,69.8,Fit
173.8,63.4,Fit
165.0,49.5,Fit
169.2,62.7,Fit
163.1,61.5,Fit
145.8,46.3,Fit
162.6,53.4,Fit
160.9,60.7,Fit
153.6,62.0,Obese
158.8,49.3,Fit
166.5,58.6,Fit
152.5,73.1,Obese
157.2,56.7,Fit
182.0,62.8,Fit
147.4,44.0,Fit
163.0,52.4,Fit
152.2,54.0,Fit
156.7,56.5,Fit
162.8,53.2,Fit
154.1,67.1,Obese
171.3,65.2,Fit
179.9,67.5,Fit
174.3,57.0,Fit
176.3,61.2,Fit
149.8,39.4,Fit
162.3,56.4,Fit
170.1,56.6,Fit
174.6,73.3,Fit
184.3,70.0,Fit
176.8,75.5,Fit
174.9,71.2,Fit
194.0,87.9,Fit
166.1,67.8,Fit
161.8,73.6,Obese
167.0,54.5,Fit
154.9,59.6,Fit
165.7,63.6,Fit
146.0,55.4,Obese
159.2,56.6,Fit
163.7,68.4,Obese
175.4,57.4,Fit
177.2,61.1,Fit
154.4,47.9,Fit
187.8,77.0,Fit
166.6,61.5,Fit
167.6,55.9,Fit
147.2,39.7,Fit
158.2,49.8,Fit
176.5,54.9,Fit
166.9,59.0,Fit
166.2,60.3,Fit
167.5,65.3,Fit
149.1,50.3,Fit
163.9,73.5,Obese
180.5,78.2,Fit
177.0,74.8,Fit
163.6,61.8,Fit
182.2,77.3,Fit
151.1,48.5,Fit
154.3,53.2,Fit
185.5,91.1,Obese
171.4,64.0,Fit
161.8,47.0,Fit
164.4,65.0,Fit
156.1,60.6,Fit
168.0,63.4,Fit
167.2,46.5,Fit
165.2,70.3,Obese
152.2,52.8,Fit
167.9,59.5,Fit
159.2,65.2,Obese
154.2,36.1,Fit
178.9,71.3,Fit
188.9,74.1,Fit
186.4,88.4,Obese
172.2,67.1,Fit
162.1,50.9,Fit
164.2,68.4,Obese
169.5,43.5,Fit
160.4,60.6,Fit
179.5,60.8,Fit
142.6,41.0,Fit
161.7,55.6,Fit
173.8,73.7,Fit
155.7,71.0,Obese
162.4,43.8,Fit
171.5,68.3,Fit
181.7,90.3,Obese
150.8,45.4,Fit
150.0,44.4,Fit
154.6,54.5,Fit
148.1,54.9,Obese
148.9,54.0,Fit
154.3,49.5,Fit
178.6,63.7,Fit
161.6,68.0,Obese
165.3,53.9,Fit
154.5,37.2,Fit
172.0,53.4,Fit
185.6,71.2,Fit
155.2,65.0,Obese
184.0,65.0,Fit
169.0,75.0,Obese
165.2,70.5,Obese
169.4,64.9,Fit
169.3,42.7,Fit
185.4,66.2,Fit
170.7,59.1,Fit
171.0,78.1,Obese
160.4,52.0,Fit
174.2,60.6,Fit
154.5,54.0,Fit
166.2,49.5,Fit
196.7,84.9,Fit
137.5,35.2,Fit
167.6,83.3,Obese
168.0,54.7,Fit
162.5,73.5,Obese
162.8,49.2,Fit
166.0,62.7,Fit
162.2,61.9,Fit
167.4,62.8,Fit
159.6,56.7,Fit
187.2,84.0,Fit
162.2,61.2,Fit
171.3,63.1,Fit
157.6,49.3,Fit
175.3,66.3,Fit
173.1,64.5,Fit
169.6,61.7,Fit
153.7,52.6,Fit
156.7,42.8,Fit
183.5,65.9,Fit
156.6,60.6,Fit
172.0,47.1,Fit
154.6,62.2,Obese
176.1,63.7,Fit
157.4,67.9,Obese
154.4,62.3,Obese
157.2,51.7,Fit
158.9,53.8,Fit
169.5,75.9,Obese
165.8,70.6,Obese
153.0,59.3,Obese
164.7,68.8,Obese
152.4,42.4,Fit
172.1,66.8,Fit
174.1,60.5,Fit
164.7,50.8,Fit
168.0,63.4,Fit
184.3,71.4,Fit
163.3,57.3,Fit
154.6,48.6,Fit
171.4,54.6,Fit
152.5,64.8,Obese
162.7,59.5,Fit
158.4,43.7,Fit
157.3,55.9,Fit
162.2,70.1,Obese
174.9,75.0,Fit
177.2,64.9,Fit
175.2,63.6,Fit
168.7,55.0,Fit
162.2,51.9,Fit
139.1,37.3,Fit
169.0,51.1,Fit
139.9,39.5,Fit
143.8,48.3,Fit
163.2,55.3,Fit
167.9,63.8,Fit
160.0,69.3,Obese
181.9,87.5,Obese
170.1,63.1,Fit
162.3,65.0,Fit
180.2,70.1,Fit
182.2,69.1,Fit
170.6,55.1,Fit
156.5,54.6,Fit
158.9,64.3,Obese
149.1,38.7,Fit
164.5,57.3,Fit
153.4,49.1,Fit
161.4,59.3,Fit
167.9,64.1,Fit
143.2,49.4,Fit
151.1,65.4,Obese
159.4,49.0,Fit
164.4,52.1,Fit
159.6,58.0,Fit
162.0,69.4,Obese
157.2,42.7,Fit
149.1,51.5,Fit
159.1,54.1,Fit
162.7,65.0,Fit
161.6,62.5,Fit
166.2,61.2,Fit
169.6,67.2,Fit
172.5,60.2,Fit
158.0,61.3,Fit
147.7,59.1,Obese
179.0,71.3,Fit
169.2,59.7,Fit
154.5,51.4,Fit
168.1,68.5,Fit
176.7,68.4,Fit
184.0,64.9,Fit
167.8,69.5,Fit
176.7,60.8,Fit
151.7,54.0,Fit
164.6,44.7,Fit
161.3,58.1,Fit
168.8,62.1,Fit
182.7,57.7,Fit
167.7,64.6,Fit
154.7,43.8,Fit
151.1,50.9,Fit
183.1,70.5,Fit
170.7,52.2,Fit
169.9,55.2,Fit
161.2,49.5,Fit
167.9,69.9,Fit
154.1,59.0,Fit
169.3,80.6,Obese
152.1,46.8,Fit
161.0,52.7,Fit
157.9,55.9,Fit
129.2,33.9,Fit
161.2,52.5,Fit
155.1,53.4,Fit
162.7,63.9,Fit
165.0,43.0,Fit
184.4,70.3,Fit
168.4,51.1,Fit
168.7,61.4,Fit
170.5,67.4,Fit
174.6,76.0,Fit
170.0,60.1,Fit
168.1,63.0,Fit
172.8,52.3,Fit
138.3,35.2,Fit
188.0,79.4,Fit
182.5,62.4,Fit
167.4,71.5,Obese
149.5,53.3,Fit
178.3,62.7,Fit
157.4,42.6,Fit
170.9,58.5,Fit
150.9,42.9,Fit
189.5,69.3,Fit
149.1,37.7,Fit
165.8,58.6,Fit
141.7,50.0,Fit
164.5,53.9,Fit
160.3,60.1,Fit
177.5,66.7,Fit
160.3,61.4,Fit
177.5,63.0,Fit
153.7,54.2,Fit
161.9,58.6,Fit
162.1,68.7,Obese
170.5,68.4,Fit
169.1,64.9,Fit
172.9,54.0,Fit
167.9,57.8,Fit
172.3,58.9,Fit
155.1,46.4,Fit
169.3,63.2,Fit
182.7,75.4,Fit
146.5,49.5,Fit
170.4,74.0,Obese
172.4,69.3,Fit
181.1,62.3,Fit
173.0,67.5,Fit
166.1,65.4,Fit
169.7,73.5,Obese
156.9,52.9,Fit
160.7,55.7,Fit
150.3,58.3,Obese
181.4,73.8,Fit
170.0,50.8,Fit
154.9,38.3,Fit
168.0,76.8,Obese
177.8,55.8,Fit
175.9,66.7,Fit
154.8,59.8,Fit
130.5,23.4,Fit
169.3,54.4,Fit
155.2,43.0,Fit
171.8,79.4,Obese
175.5,83.9,Obese
177.2,63.2,Fit
184.2,79.3,Fit
178.6,72.6,Fit
184.2,72.4,Fit
180.2,58.4,Fit
181.1,90.6,Obese
164.6,45.0,Fit
150.8,51.7,Fit
192.3,76.2,Fit
165.7,68.5,Fit
178.5,76.9,Fit
158.9,47.8,Fit
175.6,61.5,Fit
138.1,29.6,Fit
160.5,58.2,Fit
163.9,64.8,Fit
170.1,60.1,Fit
176.8,66.8,Fit
153.0,66.7,Obese
172.3,72.8,Fit
178.5,80.9,Obese
190.8,62.2,Fit
172.8,70.0,Fit
159.9,58.3,Fit
151.0,40.2,Fit
185.1,67.0,Fit
173.1,64.2,Fit
164.8,49.0,Fit
147.2,41.3,Fit
154.8,49.0,Fit
171.9,69.6,Fit
168.9,57.1,Fit
143.6,41.8,Fit
172.0,73.2,Fit
147.7,33.9,Fit
179.9,73.0,Fit
167.3,64.7,Fit
159.9,59.6,Fit
175.9,64.1,Fit
168.9,54.2,Fit
179.6,83.1,Obese
165.9,53.7,Fit
166.5,52.1,Fit
161.9,57.8,Fit
167.9,56.1,Fit
183.7,82.6,Fit
159.5,53.8,Fit
172.1,74.6,Obese
155.3,56.7,Fit
142.3,41.4,Fit
167.3,70.5,Obese
169.1,57.7,Fit
163.8,56.5,Fit
148.5,52.8,Fit
168.3,64.2,Fit
167.9,56.7,Fit
155.2,40.7,Fit
150.1,49.4,Fit
162.2,52.1,Fit
172.2,65.5,Fit
169.6,59.9,Fit
155.3,47.3,Fit
166.5,58.8,Fit
174.8,66.6,Fit
152.1,56.5,Fit
165.7,63.8,Fit
179.7,87.8,Obese
151.0,51.3,Fit
177.7,64.1,Fit
182.8,72.2,Fit
162.6,62.7,Fit
161.2,65.2,Obese
176.4,79.2,Obese
163.0,50.3,Fit
139.1,52.8,Obese
163.9,58.7,Fit
170.2,56.3,Fit
173.1,64.3,Fit
155.3,62.8,Obese
162.0,61.4,Fit
175.7,58.3,Fit
164.3,49.8,Fit
148.2,38.5,Fit
178.6,64.3,Fit
162.6,58.8,Fit
177.0,59.9,Fit
149.6,45.8,Fit
163.7,70.1,Obese
170.6,77.0,Obese
164.0,71.6,Obese
152.0,36.5,Fit
138.7,55.7,Obese
181.8,73.4,Fit
167.7,62.5,Fit
177.8,77.8,Fit
175.2,73.2,Fit
171.6,49.8,Fit
161.5,52.5,Fit
170.4,60.9,Fit
180.8,61.2,Fit
165.9,68.5,Fit
185.9,87.6,Obese
148.5,48.4,Fit
147.3,50.1,Fit
175.9,68.0,Fit
156.0,54.3,Fit
187.5,86.3,Fit
179.7,56.9,Fit
182.5,77.1,Fit
174.7,67.3,Fit
154.9,47.1,Fit
146.7,43.3,Fit
181.4,87.1,Obese
148.5,37.9,Fit
182.4,71.9,Fit
172.4,78.4,Obese
164.2,49.1,Fit
169.9,59.8,Fit
170.1,64.0,Fit
162.8,61.6,Fit
180.7,71.2,Fit
180.3,64.4,Fit
166.7,64.7,Fit
158.4,54.4,Fit
179.4,75.8,Fit
142.8,52.2,Obese
169.9,51.6,Fit
173.1,74.2,Fit
155.9,51.4,Fit
175.7,74.5,Fit
164.7,63.6,Fit
159.0,70.4,Obese
175.6,67.9,Fit
153.1,48.3,Fit
174.6,62.9,Fit
143.2,36.8,Fit
168.1,68.7,Fit
165.5,51.4,Fit
159.1,62.1,Fit
169.3,61.3,Fit
164.1,45.2,Fit
176.6,80.5,Obese
171.2,37.4,Fit
170.0,62.9,Fit
168.2,64.1,Fit
159.8,37.7,Fit
161.7,61.0,Fit
167.7,56.5,Fit
163.1,56.5,Fit
177.2,79.8,Obese
166.0,61.8,Fit
169.1,60.1,Fit
149.6,47.9,Fit
175.4,81.9,Obese
158.6,58.6,Fit
153.5,44.8,Fit
183.1,69.9,Fit
172.7,56.1,Fit
175.7,64.3,Fit
170.0,76.4,Obese
164.0,57.8,Fit
161.9,47.0,Fit
173.6,69.7,Fit
177.5,66.1,Fit
164.2,63.8,Fit
187.8,75.7,Fit
162.8,69.9,Obese
149.7,42.0,Fit
146.1,37.6,Fit
146.4,54.7,Obese
160.4,40.6,Fit
162.4,56.7,Fit
172.5,71.9,Fit
164.7,42.1,Fit
174.3,67.3,Fit
165.5,48.3,Fit
165.1,45.2,Fit
158.6,46.8,Fit
180.6,70.3,Fit
148.2,42.6,Fit
168.3,71.2,Obese
163.0,59.1,Fit
173.6,62.4,Fit
164.8,49.2,Fit
165.1,61.8,Fit
162.1,74.3,Obese
180.3,65.9,Fit
165.0,55.2,Fit
186.7,68.2,Fit
168.0,71.6,Obese
165.2,67.5,Fit
163.4,55.2,Fit
171.2,59.7,Fit
158.5,47.7,Fit
166.6,58.8,Fit
165.1,68.1,Fit
168.6,62.9,Fit
168.9,73.0,Obese
169.4,57.4,Fit
166.0,42.2,Fit
182.3,93.9,Obese
169.6,65.0,Fit
193.7,88.7,Fit
165.5,54.0,Fit
175.5,56.9,Fit
157.0,55.5,Fit
180.4,55.7,Fit
157.3,52.3,Fit
170.0,71.8,Fit
162.1,61.4,Fit
170.0,65.6,Fit
162.4,72.0,Obese
156.3,56.8,Fit
162.0,42.5,Fit
182.0,71.6,Fit
170.1,79.1,Obese
150.8,47.6,Fit
177.0,83.9,Obese
155.2,61.2,Obese
173.2,62.7,Fit
171.1,55.8,Fit
171.8,67.6,Fit
185.4,85.8,Fit
155.9,40.8,Fit
171.7,65.8,Fit
178.9,54.0,Fit
157.9,52.2,Fit
156.8,40.8,Fit
161.8,62.1,Fit
168.6,57.0,Fit
149.5,58.4,Obese
171.1,60.1,Fit
149.5,44.1,Fit
179.2,57.7,Fit
170.7,67.2,Fit
186.0,80.1,Fit
172.4,72.9,Fit
161.6,62.7,Fit
156.2,56.9,Fit
167.6,66.6,Fit
164.7,65.2,Fit
178.0,77.0,Fit
154.8,40.5,Fit
187.2,73.4,Fit
179.0,57.5,Fit
162.8,60.9,Fit
184.8,88.2,Obese
156.4,61.0,Fit
167.3,56.7,Fit
151.0,54.2,Fit
185.3,78.3,Fit
146.9,49.3,Fit
149.2,38.5,Fit
158.0,65.5,Obese
179.5,61.5,Fit
175.5,64.8,Fit
166.3,68.5,Fit
176.2,65.3,Fit
163.7,59.6,Fit
169.6,64.3,Fit
